caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
1981-05-06,0.004021,0.003742,0.001818,0.001667,889309076.00,500,885998731.00,497,130.78,0.003530
1981-05-07,0.007843,0.007137,0.006348,0.006218,895658362.00,500,889309076.00,497,131.67,0.006805
1981-05-08,0.000054,-0.000182,0.001874,0.001830,895495038.00,500,895658362.00,497,131.66,-0.000076
1981-05-11,-0.014661,-0.015941,-0.011768,-0.012547,881219907.00,500,895495038.00,497,129.71,-0.014811
1981-05-12,0.008949,0.008849,0.005555,0.005380,889035370.00,500,881219907.00,497,130.72,0.007787
1981-05-13,-0.001816,-0.001886,0.002986,0.002908,887367456.00,500,889035370.00,497,130.55,-0.001300
1981-05-14,0.005668,0.005608,0.006544,0.006381,896640714.00,500,891629560.00,500,131.28,0.005592
1981-05-15,0.007335,0.007203,0.007680,0.007543,902188646.00,500,896004164.00,499,132.17,0.006779
1981-05-18,0.002780,0.002241,0.002804,0.002348,904240379.00,500,902188646.00,499,132.54,0.002799
1981-05-19,-0.002811,-0.002990,-0.002192,-0.002547,901833741.00,500,904240379.00,499,132.09,-0.003395
1981-05-20,-0.000282,-0.000539,0.001949,0.001706,901348844.00,500,901833741.00,499,132.00,-0.000681
1981-05-21,-0.001724,-0.001777,-0.000526,-0.000620,899764075.00,500,901348844.00,499,131.75,-0.001894
1981-05-22,-0.001445,-0.002953,0.001700,0.001283,897119376.00,500,899764075.00,499,131.33,-0.003188
1981-05-26,0.011587,0.011147,0.006917,0.006443,907160264.00,500,897119376.00,499,132.77,0.010965
1981-05-27,0.007022,0.006959,0.009566,0.009460,907168393.00,500,901376486.00,498,133.77,0.007532
1981-05-28,-0.002205,-0.002274,0.002732,0.002671,905181444.00,500,907168393.00,498,133.45,-0.002392
1981-05-29,-0.005323,-0.005387,-0.000416,-0.000620,905985939.00,500,905181444.00,498,132.59,-0.006444
1981-06-01,-0.001037,-0.001465,0.000681,0.000075,903015794.00,500,904321242.00,498,132.41,-0.001358
1981-06-02,-0.013433,-0.013644,-0.011033,-0.011176,892359784.00,500,903015794.00,498,130.62,-0.013519
1981-06-03,0.000822,0.000725,0.000351,0.000152,893104891.00,500,892359784.00,499,130.71,0.000689
1981-06-04,0.002173,0.001820,0.000514,0.000201,892898934.00,500,891344398.00,498,130.96,0.001913
1981-06-05,0.010655,0.010643,0.006403,0.006313,902403077.00,500,892898934.00,498,132.22,0.009621
1981-06-08,0.000017,-0.000239,0.000863,0.000517,902188228.00,500,902403077.00,498,132.24,0.000151
1981-06-09,-0.002045,-0.002532,-0.002474,-0.003041,899926386.00,500,902188228.00,498,131.97,-0.002042
1981-06-10,0.002859,0.002797,0.003956,0.003780,902761300.00,500,899926386.00,498,132.32,0.002652
1981-06-11,0.011087,0.010975,0.013365,0.013260,912658004.00,500,902761300.00,498,133.75,0.010807
1981-06-12,-0.001141,-0.001263,0.001876,0.001728,910881901.00,500,912030696.00,497,133.49,-0.001944
1981-06-15,0.000469,0.000376,0.002722,0.002485,911242299.00,500,910881901.00,497,133.61,0.000899
1981-06-16,-0.011134,-0.011193,-0.009335,-0.009399,901129649.00,500,911242299.00,497,132.15,-0.010927
1981-06-17,0.009285,0.009285,0.002826,0.002826,909558628.00,500,901129649.00,497,133.32,0.008854
1981-06-18,-0.012934,-0.012950,-0.009288,-0.009311,898636048.00,500,910577846.00,498,131.64,-0.012601
1981-06-19,0.004640,0.004640,0.001136,0.001136,902789347.00,500,898636048.00,498,132.27,0.004786
1981-06-22,-0.002557,-0.002614,-0.000381,-0.000505,901954968.00,500,902789347.00,498,131.95,-0.002419
1981-06-23,0.010730,0.010677,0.009621,0.009594,911587847.00,500,901954968.00,498,133.35,0.010610
1981-06-24,-0.005078,-0.005317,-0.004874,-0.005178,903024394.00,500,907713839.00,497,132.66,-0.005174
1981-06-25,0.001624,0.001569,-0.000243,-0.000381,900483172.00,500,898631884.00,498,132.81,0.001131
1981-06-26,-0.002796,-0.002894,-0.002575,-0.002702,906404495.00,500,897946935.00,497,132.56,-0.001882
1981-06-29,-0.005667,-0.005778,-0.006538,-0.006760,904519370.00,500,906404495.00,499,131.89,-0.005054
1981-06-30,-0.005200,-0.005223,-0.005358,-0.005385,900244202.00,500,904519370.00,500,131.21,-0.005156
1981-07-01,-0.010331,-0.010369,-0.009107,-0.009144,890910078.00,500,900244202.00,500,129.77,-0.010975
1981-07-02,-0.008937,-0.008947,-0.008733,-0.008765,882750848.00,500,890695132.00,499,128.64,-0.008708
1981-07-06,-0.009245,-0.009465,-0.012668,-0.012888,871272386.00,500,877863532.00,496,127.37,-0.009873
1981-07-07,0.006381,0.006354,0.001753,0.001714,881389577.00,500,871272386.00,497,128.24,0.006830
1981-07-08,0.000739,0.000739,-0.000369,-0.000369,882113367.00,500,881389577.00,498,128.32,0.000624
1981-07-09,0.007305,0.007233,0.005457,0.005311,888493449.00,500,882113367.00,498,129.30,0.007637
1981-07-10,0.000219,0.000219,0.002392,0.002392,888689232.00,500,888493449.00,498,129.37,0.000541
1981-07-13,0.002275,0.002161,0.000916,0.000698,890416459.00,500,888496774.00,497,129.64,0.002087
1981-07-14,0.000664,0.000578,-0.004186,-0.004273,891105190.00,500,890416459.00,497,129.65,0.000077
1981-07-15,0.003671,0.003667,0.006656,0.006633,894385168.00,500,891105190.00,498,130.25,0.004628
1981-07-16,0.001275,0.001274,0.001829,0.001818,895565504.00,500,894385168.00,498,130.34,0.000691
1981-07-17,0.003512,0.003512,0.003325,0.003325,898713713.00,500,895565504.00,498,130.76,0.003222
1981-07-20,-0.015410,-0.015566,-0.015171,-0.015367,884724405.00,500,898713713.00,498,128.72,-0.015601
1981-07-21,-0.003414,-0.003421,-0.005508,-0.005521,881711387.00,500,884724405.00,498,128.34,-0.002952
1981-07-22,-0.009238,-0.009238,-0.007685,-0.007685,873565859.00,500,881711387.00,498,127.13,-0.009428
1981-07-23,0.002399,0.002399,-0.000613,-0.000613,875671810.00,500,873565859.00,498,127.40,0.002124
1981-07-24,0.009227,0.009154,0.007887,0.007793,883687387.00,500,875671810.00,498,128.46,0.008320
1981-07-27,0.010440,0.010196,0.006492,0.006199,892697154.00,500,883687387.00,498,129.90,0.011210
1981-07-28,-0.005470,-0.005729,-0.004615,-0.005060,887582875.00,500,892697154.00,498,129.14,-0.005851
1981-07-29,0.000616,0.000389,0.000244,0.000187,887928175.00,500,887582875.00,498,129.16,0.000155
1981-07-30,0.006288,0.006234,0.006281,0.006209,894686210.00,500,889143375.00,499,130.01,0.006581
1981-07-31,0.007728,0.007640,0.008185,0.008101,901729014.00,500,894686210.00,499,130.92,0.006999
1981-08-03,-0.002409,-0.003759,-0.002443,-0.003292,898339091.00,500,901729014.00,499,130.48,-0.003361
1981-08-04,0.006042,0.005340,0.001774,0.001252,901116516.00,500,896327350.00,498,131.18,0.005365
1981-08-05,0.011345,0.011344,0.007982,0.007975,911338824.00,500,901116516.00,498,132.67,0.011358
1981-08-06,0.000265,-0.000408,0.001966,0.001779,910966932.00,500,911338824.00,498,132.64,-0.000226
1981-08-07,-0.005295,-0.006381,-0.005444,-0.005598,906284146.00,500,910966932.00,498,131.75,-0.006710
1981-08-10,0.006169,0.005456,0.001156,0.000480,911287733.00,500,906284146.00,498,132.54,0.005996
1981-08-11,0.010384,0.010190,0.006109,0.005803,920573751.00,500,911287733.00,498,133.85,0.009884
1981-08-12,-0.003792,-0.003810,0.000088,0.000049,917180947.00,500,920573751.00,498,133.40,-0.003362
1981-08-13,0.000638,0.000579,0.001655,0.001530,918532744.00,500,917998165.00,498,133.51,0.000825
1981-08-14,-0.007390,-0.007446,-0.005107,-0.005223,911697607.00,500,918532744.00,498,132.49,-0.007640
1981-08-17,-0.009542,-0.010004,-0.009212,-0.009739,902615041.00,500,911697607.00,498,131.22,-0.009586
1981-08-18,-0.008988,-0.009177,-0.009387,-0.009572,894331396.00,500,902615041.00,498,130.11,-0.008459
1981-08-19,0.003584,0.003548,0.002356,0.002218,897874890.00,500,894331396.00,498,130.49,0.002921
1981-08-20,0.001759,0.001504,0.001981,0.001770,899314995.00,500,897874890.00,498,130.69,0.001533
1981-08-21,-0.010708,-0.010769,-0.008021,-0.008117,889834667.00,500,899314995.00,498,129.23,-0.011171
1981-08-24,-0.028926,-0.029133,-0.025197,-0.025536,864830384.00,500,889834667.00,498,125.50,-0.028863
1981-08-25,-0.001507,-0.002854,-0.007398,-0.007602,862381150.00,500,864830384.00,498,125.13,-0.002948
1981-08-26,-0.000949,-0.001323,-0.000059,-0.000524,861270026.00,500,862381150.00,498,124.96,-0.001359
1981-08-27,-0.011368,-0.011368,-0.009657,-0.009657,851544238.00,500,861270026.00,498,123.51,-0.011604
1981-08-28,0.004669,0.004642,0.003617,0.003570,855293841.00,500,851342067.00,497,124.08,0.004615
1981-08-31,-0.010460,-0.010844,-0.010239,-0.010767,845474331.00,500,854431462.00,496,122.79,-0.010397
1981-09-01,0.003023,0.002635,-0.001656,-0.002069,848547617.00,500,845474331.00,496,123.02,0.001873
